0.85156
0.72695
0.86198
0.97135
0.93895
0.80421
0.91065
0.94316
0.86458
0.65895
0.76632
0.84752
0.60829
0.63789
0.73540
0.97656
0.73582
0.66820
0.82552
0.75579
0.83871
0.94502
0.90071
0.83368
0.89684
0.83158
0.81874
0.82737
0.81206
0.91753
0.97917
0.90947
0.98177
0.96986
0.75260
0.65780
0.70035
0.82181
0.96875
0.99479
0.82105
0.94845
0.93263
0.87579
1.00000
0.69895
0.80338
0.94681
0.77263
0.57911
0.77112
0.83594
0.92784
0.96421
0.96907
0.90722
0.91753
0.83871
0.79724
0.69792
0.84639
0.78526
0.81720
0.98177
0.97595
0.99219
1.00000
0.72211
0.70745
0.87558
0.78034
0.95390
0.76842
0.85561
0.76950
0.87760
0.96000
0.63441
0.94526
0.98625
0.99313
0.94845
0.98438
0.73582
0.87097
0.87766
0.65071
0.99656
0.95213
0.80496
0.79724
0.68211
0.64055
0.84115
0.84752
0.67553
0.99219
0.92211
0.77474
0.80319
