0.96421
0.93814
0.91368
0.95579
0.74291
0.85100
0.98698
0.99579
0.78034
1.00000
0.94163
0.82028
0.99656
0.95579
0.97595
0.93684
0.78646
0.86348
0.72518
0.78369
1.00000
1.00000
0.98625
0.95035
0.99656
0.94158
0.94504
0.99656
0.98698
0.98698
0.81474
0.99740
0.65895
0.98177
0.75532
0.91398
0.82526
0.97474
0.82642
0.86947
0.78947
0.82335
0.85638
0.78351
0.89684
0.91398
0.84485
0.81250
0.93262
0.80851
0.99313
0.98737
0.93395
1.00000
0.96875
0.77128
0.99656
0.87158
0.88326
0.80729
0.97656
0.99579
0.99479
1.00000
0.98698
1.00000
0.94010
0.95745
0.95533
0.98526
0.97938
0.79416
0.91551
0.97895
0.84220
0.84574
0.98050
0.83505
0.85714
0.92376
0.93814
0.86526
0.93127
0.79427
0.98947
0.78955
0.94526
0.78947
0.97396
0.99479
0.80851
1.00000
0.96099
0.92934
0.99656
0.81895
0.83333
0.88316
0.96006
0.98282
